compound_name_or_id,canonical_smiles,experimental_pIC50,predicted_pIC50,rank,percentile_rank,known_positive,max_train_tanimoto,exact_training_match,same_scaffold_present_in_training,same_scaffold_train_count,murcko_scaffold
CHEMBL590568,Cc1cccc(/C=N/NC2=NC(=O)CS2)c1,4.629117012023926,5.8065398319562265,269,56.63157894736842,False,0.3958333333333333,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL5757114,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,5.736830234527588,5.805980442474759,270,56.8421052631579,False,0.8173076923076923,False,False,0,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4ccccc4)C5)cc3C2=O)C(=O)N1
CHEMBL545006,O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.744727611541748,5.80281413157781,271,57.05263157894737,False,0.7777777777777778,False,False,0,O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1
CHEMBL3425671,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,5.485452175140381,5.795680125092015,272,57.26315789473684,False,0.8133333333333334,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL489083,N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,5.337242126464844,5.794389483282417,273,57.473684210526315,False,0.2537313432835821,False,False,0,O=c1[nH]c(=O)c2c1n1ccc3cccc(c31)c1cc3ccccc3n12
CHEMBL1812567,O=C(/C=C/c1cccs1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.055517196655273,5.787466539939245,274,57.68421052631579,False,0.7377049180327869,False,False,0,O=C(C=Cc1cccs1)Nc1ccc2ncnc(Nc3ccccc3)c2c1
CHEMBL296582,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5.508638381958008,5.780692439048163,275,57.89473684210526,False,0.6428571428571429,False,False,0,O=C(NCc1ccccc1)c1cc2ccccc2cn1
CHEMBL2335014,Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.806875228881836,5.7798940730094905,276,58.10526315789474,False,0.7666666666666667,False,False,0,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,5.2402567863464355,5.775172610945171,277,58.31578947368421,False,0.32653061224489793,False,False,0,O=C(Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1
CHEMBL4207305,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1,5.823908805847168,5.766479822476705,278,58.526315789473685,False,0.8533333333333334,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL1946847,CNc1nc(N/N=C/c2ccc(O)cc2)nc(Nc2ccccc2)n1,4.512861728668213,5.759426038265229,279,58.73684210526316,False,0.3114754098360656,False,False,0,C(=NNc1ncnc(Nc2ccccc2)n1)c1ccccc1
CHEMBL5888426,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,5.777665615081787,5.758009046316147,280,58.94736842105263,False,0.9032258064516129,False,False,0,c1ccc(Nc2ncnc3cnc(OC4CCNC4)cc23)cc1
CHEMBL4215164,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1,5.798603057861328,5.7537204778989155,281,59.1578947368421,False,0.8831168831168831,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL1946845,CNc1nc(N/N=C\c2ccc(OC)cc2)nc(Nc2ccccc2)n1,4.508638381958008,5.7519502730369565,282,59.36842105263158,False,0.4067796610169492,False,False,0,C(=NNc1ncnc(Nc2ccccc2)n1)c1ccccc1
CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,4.823908805847168,5.741089805497063,283,59.578947368421055,False,0.6727272727272727,False,False,0,c1ncc2c(-c3cnc4[nH]ccc4c3)n[nH]c2n1
CHEMBL592141,COc1cccc(/C=N/NC2=NC(=O)CS2)c1,4.505149841308594,5.730024880492498,284,59.78947368421053,False,0.38181818181818183,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL4798627,O=C(Cc1csc2nc3ccccc3n12)Nc1ccccc1O,4.259637355804443,5.72909709877438,285,60.0,False,0.76,False,False,0,O=C(Cc1csc2nc3ccccc3n12)Nc1ccccc1
CHEMBL5946888,CCOc1ccc(C(=O)N[C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(C5=NCCN5C)cc4)n3)C2)cc1,5.259637355804443,5.726859767834345,286,60.21052631578947,False,0.7560975609756098,False,False,0,O=C(NC1CCCN(c2nncc(Nc3ccc(C4=NCCN4)cc3)n2)C1)c1ccccc1
CHEMBL4553708,OCCNc1nc(Nc2cccc(F)c2)c2cn[nH]c2n1,4.179798603057861,5.720224557717641,287,60.421052631578945,False,0.37142857142857144,False,False,0,c1ccc(Nc2ncnc3[nH]ncc23)cc1
CHEMBL488271,CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,5.004364967346191,5.71975121274536,288,60.63157894736842,False,0.2714285714285714,False,False,0,O=c1[nH]c(=O)c2c1n1ccc3cccc(c31)c1cc3ccccc3n12
CHEMBL5962222,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,5.012054443359375,5.718429323661894,289,60.8421052631579,False,1.0,False,False,0,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4ccccc4)C5)cc3C2=O)C(=O)N1
CHEMBL6032138,CN1CCCN([C@@H]2CCCN(c3cnc(C(N)=O)c(Nc4ccc(C5(C)CCN(C6CC6)CC5)cc4)n3)C2)C1=O,5.259637355804443,5.712767856121063,290,61.05263157894737,False,0.9714285714285714,False,False,0,O=C1NCCCN1C1CCCN(c2cncc(Nc3ccc(C4CCN(C5CC5)CC4)cc3)n2)C1
CHEMBL4297674,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,5.698969841003418,5.711152151107789,291,61.26315789473684,False,0.29347826086956524,False,False,0,c1cc(N2CCCCC2)c2cc[nH]c2c1
CHEMBL358746,N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(O)c1,5.449814796447754,5.710181770445808,292,61.473684210526315,False,0.7804878048780488,False,False,0,O=C(C=Cc1ccccc1)NCCCCNC(=O)C=Cc1ccccc1
CHEMBL5888829,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)CC1,5.06304931640625,5.698342353502909,293,61.68421052631579,False,0.9117647058823529,False,False,0,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1
CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.638272285461426,5.697421802679698,294,61.89473684210526,False,0.9574468085106383,False,False,0,c1ccc(-c2nn(C3CCC3)c3ncncc23)cc1
CHEMBL5185952,O=C(Cc1csc2nc3ccccc3n12)Nc1cccc(O)c1,4.259637355804443,5.696106229623159,295,62.10526315789474,False,0.6545454545454545,False,False,0,O=C(Cc1csc2nc3ccccc3n12)Nc1ccccc1
CHEMBL1641995,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.6575775146484375,5.693715590900845,296,62.31578947368421,False,0.5972222222222222,False,False,0,O=C1CCC(C(=O)Nc2ccc3ccnc(Nc4ccccc4)c3c2)N1
CHEMBL5619757,O=C1NC(c2ccc(OCc3ccc(Cl)cc3)cc2)Nc2ccccc21,4.146910667419434,5.693241615754586,297,62.526315789473685,False,0.29411764705882354,False,False,0,O=C1NC(c2ccc(OCc3ccccc3)cc2)Nc2ccccc21
CHEMBL3425673,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCC3CC3)c2)n1,5.9062395095825195,5.69129335252444,298,62.73684210526316,False,0.8461538461538461,False,False,0,O=C(CCC1CC1)Nc1cccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)c1
CHEMBL3604918,CCC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,5.4685211181640625,5.6825649746259055,299,62.94736842105263,False,0.6379310344827587,False,False,0,c1ccc(-c2nccc(Nc3cc[nH]n3)n2)cc1
CHEMBL3742200,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,5.357535362243652,5.675996743520101,300,63.1578947368421,False,0.3835616438356164,False,False,0,c1ccc(-c2[nH]cc(-c3nncc4nn(-c5ccccc5)cc34)c2-c2ccccc2)cc1
CHEMBL338944,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.337242126464844,5.664468603098031,301,63.36842105263158,False,0.8095238095238095,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL5894066,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3c(c2F)CNC3=O)C1,5.7481184005737305,5.661846504211426,302,63.578947368421055,False,0.8356164383561644,False,False,0,O=C1NCc2cc(NC3CCCNC3)nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c21
CHEMBL1944928,COc1ccc2c3oc(=O)cc(O)c3c(=O)n(C)c2c1,4.151662826538086,5.659719927840762,303,63.78947368421053,False,0.3620689655172414,False,False,0,O=c1ccc2c(=O)[nH]c3ccccc3c2o1
CHEMBL3739586,Cc1ccc(-n2cc3c(-c4c[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(O)c3n2)cc1,5.462181091308594,5.658574895275963,304,64.0,False,0.39436619718309857,False,False,0,c1ccc(-c2[nH]cc(-c3nncc4nn(-c5ccccc5)cc34)c2-c2ccccc2)cc1
CHEMBL130208,CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.318758964538574,5.657225659254826,305,64.21052631578948,False,0.7816091954022989,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL144778,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.273723602294922,5.6556526832391345,306,64.42105263157895,False,0.7954545454545454,False,False,0,O=C(C=Cc1ccccc1)NC1CCCCC1NC(=O)C=Cc1ccccc1
CHEMBL3612599,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cc(C)cc(C)c4)c3cc21,5.823908805847168,5.648686067660649,307,64.63157894736842,False,0.726027397260274,False,False,0,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1
CHEMBL5781511,CCOc1ccc(C(=O)N[C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(C(=N)N5CCCC5)cc4)n3)C2)cc1,5.259637355804443,5.635687081741907,308,64.84210526315789,False,0.8181818181818182,False,False,0,N=C(c1ccc(Nc2cnnc(N3CCCC(NC(=O)c4ccccc4)C3)n2)cc1)N1CCCC1
CHEMBL5964701,CC#CC(=O)N1CCC[C@@H](Nc2nnc(C(N)=O)c(Nc3ccc(S(C)(=O)=O)cc3)n2)C1,5.259637355804443,5.631877155303955,309,65.05263157894737,False,0.6708860759493671,False,False,0,c1ccc(Nc2cnnc(NC3CCCNC3)n2)cc1
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.522878646850586,5.627466531955835,310,65.26315789473684,False,0.8717948717948718,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL338448,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.721246242523193,5.627466531955835,311,65.47368421052632,False,0.8717948717948718,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL3740923,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccccc3)nc12,5.443697452545166,5.616193960242801,312,65.6842105263158,False,0.3382352941176471,False,False,0,c1ccc(-c2[nH]cc(-c3nncc4nn(-c5ccccc5)cc34)c2-c2ccccc2)cc1
CHEMBL1641994,CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.892789840698242,5.613775477939181,313,65.89473684210526,False,0.6515151515151515,False,False,0,c1ccc(Nc2nccc3ccccc23)cc1
CHEMBL590524,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1,5.127261161804199,5.6121192833355495,314,66.10526315789474,False,0.3958333333333333,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL592481,O=C1CSC(N/N=C/c2cc(Cl)cc(Cl)c2O)=N1,5.835647106170654,5.609883454247126,315,66.3157894736842,False,0.40816326530612246,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL590875,O=C1CSC(N/N=C/c2cc(Br)cc(Br)c2O)=N1,5.906578540802002,5.60000401118445,316,66.52631578947368,False,0.40816326530612246,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL131590,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.327902317047119,5.599765783150991,317,66.73684210526316,False,0.8181818181818182,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL144908,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.12397575378418,5.591078517172703,318,66.94736842105263,False,0.8918918918918919,False,False,0,O=C(C=Cc1ccccc1)NCCNC(=O)C=Cc1ccccc1
CHEMBL590877,O=C1CSC(N/N=C/c2cccc(F)c2)=N1,4.868702411651611,5.590829656843154,319,67.15789473684211,False,0.3958333333333333,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,4.813084602355957,5.576633008586036,320,67.36842105263158,False,0.7906976744186046,False,False,0,O=C(C=Cc1ccccc1)N1CCN(c2ccccc2)CC1
CHEMBL592139,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1,4.967381477355957,5.576452175912403,321,67.57894736842105,False,0.40425531914893614,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL1956887,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(-c4ccccc4)cc3)[nH]c2n1,5.210419178009033,5.5742520904541015,322,67.78947368421052,False,0.88,False,False,0,c1ccc(Nc2ncnc3[nH]c(Cc4ccc(-c5ccccc5)cc4)cc23)cc1
CHEMBL132169,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.443697452545166,5.572644602024194,323,68.0,False,0.8076923076923077,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL131715,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.15490198135376,5.57042747931047,324,68.21052631578948,False,0.8181818181818182,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL5832939,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCC#Cc2cccc3c2C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,5.406380653381348,5.56428267092364,325,68.42105263157895,False,1.0,False,False,0,O=C(NCc1ccc(-c2cncs2)cc1OCCOCCOCC#Cc1cccc2c1C(=O)N(C(C(=O)Nc1nccs1)c1ccccc1)C2)C1CCCN1C(=O)CN1Cc2ccccc2C1=O
CHEMBL160935,Cn1c(SSc2c(C(=O)c3ccco3)c3ccccc3n2C)c(C(=O)c2ccco2)c2ccccc21,5.113509178161621,5.547275938987732,326,68.63157894736842,False,0.6136363636363636,False,False,0,O=C(c1ccco1)c1c(SSc2[nH]c3ccccc3c2C(=O)c2ccco2)[nH]c2ccccc12
CHEMBL1080272,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,4.819874286651611,5.546160926024119,327,68.84210526315789,False,0.7469879518072289,False,False,0,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4ccccc4)cc3)c2[nH]1
CHEMBL5767398,COc1cccc(Sc2sc3nc(N)nc(N)c3c2C)c1,4.98254919052124,5.528989081382751,328,69.05263157894737,False,0.4098360655737705,False,False,0,c1ccc(Sc2cc3cncnc3s2)cc1
CHEMBL485745,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,5.200659275054932,5.52875380674998,329,69.26315789473684,False,0.45098039215686275,False,False,0,c1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1
CHEMBL5774604,COc1ccc(Sc2sc3nc(N)nc(N)c3c2C)cc1OC,4.8218865394592285,5.522805985874601,330,69.47368421052632,False,0.36923076923076925,False,False,0,c1ccc(Sc2cc3cncnc3s2)cc1
CHEMBL144589,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.794189929962158,5.521079334089364,331,69.6842105263158,False,0.972972972972973,False,False,0,O=C(C=Cc1ccccc1)NCCCCNC(=O)C=Cc1ccccc1
CHEMBL5900120,C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(C5CCOCC5)c4)n2)C(=O)NC3)c1,5.155584812164307,5.517878867785136,332,69.89473684210526,False,0.8955223880597015,False,False,0,O=C1NCc2nc(Nc3ccccc3)nc(Nc3cnn(C4CCOCC4)c3)c21
CHEMBL202244,COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,5.045757293701172,5.510489362080892,333,70.10526315789474,False,0.9824561403508771,False,False,0,O=C1c2ccccc2C(=O)c2c1oc1c2cc(OCCN2CCCC2)c2ccccc21
CHEMBL591050,O=C1CSC(N/N=C/c2cccc([N+](=O)[O-])c2)=N1,4.574954986572266,5.503102506455921,334,70.3157894736842,False,0.36538461538461536,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL591051,O=C1CSC(N/N=C/c2cccc(O)c2)=N1,4.713993072509766,5.499184003330412,335,70.52631578947368,False,0.3958333333333333,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL592708,COc1ccc(/C=N/NC2=NC(=O)CS2)cc1,5.238072395324707,5.494753302733104,336,70.73684210526316,False,0.4107142857142857,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL358092,COC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2O)cc1,4.853871822357178,5.481790061129076,337,70.94736842105263,False,0.35294117647058826,False,False,0,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.130768299102783,5.478380109469096,338,71.15789473684211,False,0.8205128205128205,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1ccccc1
CHEMBL5946793,C=CC(=O)N1CC(Nc2nc(Nc3cccc(N4CCOCC4)c3)c3c(c2F)CNC3=O)CCC1C,5.413863182067871,5.474976008733114,339,71.36842105263158,False,0.8571428571428571,False,False,0,O=C1NCc2cc(NC3CCCNC3)nc(Nc3cccc(N4CCOCC4)c3)c21
CHEMBL592707,Cc1ccc(/C=N/NC2=NC(=O)CS2)cc1,5.486782550811768,5.472163371699198,340,71.57894736842105,False,0.4318181818181818,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL1641991,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.681936740875244,5.472042428652445,341,71.78947368421052,False,0.7230769230769231,False,False,0,c1ccc(Nc2nccc3ccccc23)cc1
CHEMBL291359,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,5.004364967346191,5.4552945677439375,342,72.0,False,0.5555555555555556,False,False,0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL592200,Oc1c(Cl)cc(Cl)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,5.872895240783691,5.45422398408254,343,72.21052631578948,False,0.7843137254901961,False,False,0,S=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
CHEMBL60472,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,5.443697452545166,5.453814363204517,344,72.42105263157895,False,0.5370370370370371,False,False,0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL59812,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,4.698969841003418,5.430428599516551,345,72.63157894736842,False,0.47368421052631576,False,False,0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL592201,Oc1c(Br)cc(Br)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,5.75448751449585,5.424959495862325,346,72.84210526315789,False,0.7843137254901961,False,False,0,S=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
CHEMBL61119,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5.275723934173584,5.4191692060262735,347,73.05263157894737,False,0.5178571428571429,False,False,0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL3741069,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,5.591760158538818,5.416833683649699,348,73.26315789473684,False,0.7647058823529411,False,False,0,O=C(c1cn(-c2ccccc2)nc1-c1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1
CHEMBL604671,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1,5.166215419769287,5.414649639583769,349,73.47368421052632,False,0.44642857142857145,False,False,0,O=C1CSC(NN=Cc2ccccc2)=N1
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,5.978810787200928,5.405043494511534,350,73.6842105263158,False,0.36923076923076925,False,False,0,C(=C(c1ccccc1)c1ccccc1)c1ccccc1
CHEMBL424302,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.886056423187256,5.404853043730927,351,73.89473684210526,False,1.0,False,False,0,O=C(C=Cc1ccccc1)NCCCCCCCCCCNC(=O)C=Cc1ccccc1
CHEMBL357400,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(Br)c(O)c(OC)c2)cc(Br)c1O,3.991399765014648,5.402014779991574,352,74.10526315789474,False,0.6938775510204082,False,False,0,O=C(C=Cc1ccccc1)NCCCCNC(=O)C=Cc1ccccc1
CHEMBL292323,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,5.187086582183838,5.400988915761312,353,74.3157894736842,False,0.5769230769230769,False,False,0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL293251,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,4.9430952072143555,5.400104011419493,354,74.52631578947368,False,0.5576923076923077,False,False,0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL5967377,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCCCC5)CC4)cc3)n2)C1,5.259637355804443,5.399637355804443,355,74.73684210526316,False,0.9850746268656716,False,False,0,c1cc(C2CCN(C3CCCCC3)CC2)ccc1Nc1cncc(N2CCCCC2)n1
CHEMBL3741655,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,5.593459606170654,5.3967463819185895,356,74.94736842105263,False,0.4925373134328358,False,False,0,c1ccc(-c2[nH]cc(-c3nncc4nn(-c5ccccc5)cc34)c2-c2ccccc2)cc1
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.449404716491699,5.386460394881389,357,75.15789473684211,False,0.42857142857142855,False,False,0,C(=C(c1ccccc1)c1ccccc1)c1ccccc1
CHEMBL363607,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F,4.339134693145752,5.384280873934428,358,75.36842105263158,False,0.515625,False,False,0,O=C(c1ccccc1)n1cnc(Nc2ccccc2)n1
